date,store_id,item_id,ingredient_name,waste_type,waste_qty,waste_value
2024-06-04,MIL-07,CAR-01,Carne manzo (kg),Sfrido,0.54,9.99
2024-06-04,MIL-08,OLI-01,Olio EVO (lt),Sfrido,0.64,7.68
2024-06-04,MIL-09,VER-01,Verdure miste (kg),Sovraproduzione,0.78,2.73
2024-06-04,MIL-09,SAL-01,Salame piccante (kg),Scaduto,1.28,23.04
2024-06-04,MIL-09,SAL-01,Salame piccante (kg),Sfrido,0.72,12.96
2024-06-04,MIL-09,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.61,1.95
2024-06-04,MIL-10,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.04,8.84
2024-06-04,MIL-10,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.83,5.86
2024-06-04,MIL-10,SAL-01,Salame piccante (kg),Errore Comanda,0.55,9.90
2024-06-05,MIL-01,MOZZ-01,Mozzarella (kg),Sfrido,1.46,12.41
2024-06-05,MIL-01,CAR-01,Carne manzo (kg),Errore Comanda,0.54,9.99
2024-06-05,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.88,52.64
2024-06-05,MIL-01,OLI-01,Olio EVO (lt),Sovraproduzione,1.09,13.08
2024-06-05,MIL-02,SAL-01,Salame piccante (kg),Deteriorato,0.86,15.48
2024-06-05,MIL-02,PES-01,Pesce branzino (kg),Sovraproduzione,0.73,17.52
2024-06-05,MIL-02,SAL-01,Salame piccante (kg),Sfrido,1.60,28.80
2024-06-05,MIL-02,VER-01,Verdure miste (kg),Sovraproduzione,0.49,1.71
2024-06-05,MIL-03,SAL-01,Salame piccante (kg),Errore Comanda,0.15,2.70
2024-06-05,MIL-03,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.19,26.18
2024-06-05,MIL-03,CAR-01,Carne manzo (kg),Errore Comanda,0.19,3.52
2024-06-05,MIL-03,FUN-01,Funghi porcini (kg),Scaduto,1.69,47.32
2024-06-05,MIL-04,PES-01,Pesce branzino (kg),Scaduto,1.35,32.40
2024-06-05,MIL-04,FUN-01,Funghi porcini (kg),Scaduto,0.52,14.56
2024-06-05,MIL-05,PRO-01,Prosciutto crudo (kg),Scaduto,1.01,22.22
2024-06-05,MIL-06,PRO-01,Prosciutto crudo (kg),Deteriorato,2.06,45.32
2024-06-05,MIL-06,SAL-01,Salame piccante (kg),Deteriorato,1.54,27.72
2024-06-05,MIL-06,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.10,0.32
2024-06-05,MIL-07,PES-01,Pesce branzino (kg),Errore Comanda,1.52,36.48
2024-06-05,MIL-07,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.19,0.15
2024-06-05,MIL-07,FAR-01,Farina tipo 00 (kg),Scaduto,0.36,0.29
2024-06-05,MIL-07,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.31,4.19
2024-06-05,MIL-08,PRO-01,Prosciutto crudo (kg),Scaduto,0.64,14.08
2024-06-05,MIL-08,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.66,0.53
2024-06-05,MIL-08,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.51,1.63
2024-06-05,MIL-08,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.91,6.11
2024-06-05,MIL-09,SAL-01,Salame piccante (kg),Sfrido,0.36,6.48
2024-06-05,MIL-10,OLI-01,Olio EVO (lt),Sovraproduzione,0.67,8.04
2024-06-06,MIL-01,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.79,1.43
2024-06-06,MIL-01,FAR-01,Farina tipo 00 (kg),Scaduto,1.53,1.22
2024-06-06,MIL-01,FAR-01,Farina tipo 00 (kg),Deteriorato,0.83,0.66
2024-06-06,MIL-01,PES-01,Pesce branzino (kg),Sovraproduzione,0.75,18.00
2024-06-06,MIL-02,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.68,2.18
2024-06-06,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,0.77,6.54
2024-06-06,MIL-03,VER-01,Verdure miste (kg),Sfrido,1.20,4.20
2024-06-06,MIL-03,MOZZ-01,Mozzarella (kg),Deteriorato,1.49,12.66
2024-06-06,MIL-04,FAR-01,Farina tipo 00 (kg),Sfrido,1.10,0.88
2024-06-06,MIL-04,VER-01,Verdure miste (kg),Errore Comanda,1.94,6.79
2024-06-06,MIL-04,MOZZ-01,Mozzarella (kg),Scaduto,1.08,9.18
2024-06-06,MIL-05,FUN-01,Funghi porcini (kg),Errore Comanda,2.02,56.56
2024-06-06,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,0.69,8.28
2024-06-06,MIL-06,TOM-01,Pomodoro San Marzano (kg),Scaduto,2.00,6.40
2024-06-06,MIL-06,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.39,4.45
2024-06-06,MIL-06,FAR-01,Farina tipo 00 (kg),Sfrido,2.07,1.66
2024-06-06,MIL-06,PES-01,Pesce branzino (kg),Sfrido,0.21,5.04
2024-06-06,MIL-07,OLI-01,Olio EVO (lt),Scaduto,0.52,6.24
2024-06-06,MIL-07,FAR-01,Farina tipo 00 (kg),Sfrido,1.05,0.84
2024-06-06,MIL-08,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.50,33.00
2024-06-06,MIL-08,OLI-01,Olio EVO (lt),Sovraproduzione,1.98,23.76
2024-06-06,MIL-09,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.99,43.78
2024-06-06,MIL-09,VER-01,Verdure miste (kg),Deteriorato,0.25,0.88
2024-06-06,MIL-10,VER-01,Verdure miste (kg),Sovraproduzione,0.75,2.63
2024-06-06,MIL-10,MOZZ-01,Mozzarella (kg),Deteriorato,0.64,5.44
2024-06-06,MIL-10,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.22,0.98
2024-06-07,MIL-01,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.17,0.14
2024-06-07,MIL-01,FUN-01,Funghi porcini (kg),Sfrido,1.79,50.12
2024-06-07,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,0.32,8.96
2024-06-07,MIL-02,MOZZ-01,Mozzarella (kg),Scaduto,1.64,13.94
2024-06-07,MIL-03,SAL-01,Salame piccante (kg),Scaduto,0.14,2.52
2024-06-07,MIL-03,OLI-01,Olio EVO (lt),Sovraproduzione,1.80,21.60
2024-06-07,MIL-03,PES-01,Pesce branzino (kg),Sfrido,0.79,18.96
2024-06-07,MIL-04,VER-01,Verdure miste (kg),Sovraproduzione,0.64,2.24
2024-06-07,MIL-05,FUN-01,Funghi porcini (kg),Scaduto,1.00,28.00
2024-06-07,MIL-05,MOZZ-01,Mozzarella (kg),Deteriorato,0.51,4.33
2024-06-07,MIL-06,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.62,5.18
2024-06-07,MIL-07,OLI-01,Olio EVO (lt),Deteriorato,0.53,6.36
2024-06-07,MIL-08,FAR-01,Farina tipo 00 (kg),Sfrido,1.85,1.48
2024-06-07,MIL-08,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.25,4.00
2024-06-07,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,1.28,4.48
2024-06-07,MIL-09,VER-01,Verdure miste (kg),Sovraproduzione,1.49,5.21
2024-06-07,MIL-09,SAL-01,Salame piccante (kg),Scaduto,0.88,15.84
2024-06-07,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,1.30,28.60
2024-06-07,MIL-09,OLI-01,Olio EVO (lt),Errore Comanda,0.89,10.68
2024-06-07,MIL-10,OLI-01,Olio EVO (lt),Sfrido,0.15,1.80
2024-06-08,MIL-01,FAR-01,Farina tipo 00 (kg),Deteriorato,0.99,0.79
2024-06-08,MIL-01,PRO-01,Prosciutto crudo (kg),Deteriorato,1.89,41.58
2024-06-08,MIL-02,PES-01,Pesce branzino (kg),Deteriorato,1.98,47.52
2024-06-08,MIL-03,FUN-01,Funghi porcini (kg),Errore Comanda,0.79,22.12
2024-06-08,MIL-04,VER-01,Verdure miste (kg),Sfrido,1.22,4.27
2024-06-08,MIL-05,FUN-01,Funghi porcini (kg),Deteriorato,0.74,20.72
2024-06-08,MIL-05,FUN-01,Funghi porcini (kg),Errore Comanda,0.87,24.36
2024-06-08,MIL-06,OLI-01,Olio EVO (lt),Sovraproduzione,0.38,4.56
2024-06-08,MIL-06,PES-01,Pesce branzino (kg),Sfrido,1.78,42.72
2024-06-08,MIL-06,FUN-01,Funghi porcini (kg),Sovraproduzione,1.51,42.28
2024-06-08,MIL-06,OLI-01,Olio EVO (lt),Errore Comanda,0.34,4.08
2024-06-08,MIL-07,OLI-01,Olio EVO (lt),Scaduto,0.93,11.16
2024-06-08,MIL-07,MOZZ-01,Mozzarella (kg),Sfrido,0.96,8.16
2024-06-08,MIL-07,VER-01,Verdure miste (kg),Errore Comanda,2.07,7.24
2024-06-08,MIL-08,PRO-01,Prosciutto crudo (kg),Sfrido,1.03,22.66
2024-06-08,MIL-09,SAL-01,Salame piccante (kg),Sfrido,1.05,18.90
2024-06-08,MIL-10,OLI-01,Olio EVO (lt),Errore Comanda,0.53,6.36
2024-06-09,MIL-01,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.92,6.14
2024-06-09,MIL-02,CAR-01,Carne manzo (kg),Sfrido,0.51,9.44
2024-06-09,MIL-02,OLI-01,Olio EVO (lt),Scaduto,1.15,13.80
2024-06-09,MIL-02,VER-01,Verdure miste (kg),Sfrido,0.52,1.82
2024-06-09,MIL-03,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.04,0.83
2024-06-09,MIL-03,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.86,1.49
2024-06-09,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,1.64,13.94
2024-06-09,MIL-04,OLI-01,Olio EVO (lt),Sfrido,0.40,4.80
2024-06-09,MIL-05,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.14,0.45
2024-06-09,MIL-06,MOZZ-01,Mozzarella (kg),Deteriorato,0.35,2.97
2024-06-09,MIL-07,OLI-01,Olio EVO (lt),Deteriorato,1.57,18.84
2024-06-09,MIL-07,FUN-01,Funghi porcini (kg),Scaduto,0.22,6.16
2024-06-09,MIL-08,PES-01,Pesce branzino (kg),Sovraproduzione,0.92,22.08
2024-06-09,MIL-09,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.68,5.38
2024-06-09,MIL-09,PES-01,Pesce branzino (kg),Sfrido,1.71,41.04
2024-06-09,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,0.98,21.56
2024-06-09,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,0.36,7.92
2024-06-09,MIL-10,PES-01,Pesce branzino (kg),Errore Comanda,0.74,17.76
2024-06-10,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,0.64,17.92
2024-06-10,MIL-02,PES-01,Pesce branzino (kg),Deteriorato,0.55,13.20
2024-06-10,MIL-03,FUN-01,Funghi porcini (kg),Errore Comanda,0.21,5.88
2024-06-10,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,0.29,6.96
2024-06-10,MIL-03,MOZZ-01,Mozzarella (kg),Deteriorato,1.01,8.59
2024-06-10,MIL-04,PRO-01,Prosciutto crudo (kg),Scaduto,0.90,19.80
2024-06-10,MIL-04,FUN-01,Funghi porcini (kg),Sfrido,0.33,9.24
2024-06-10,MIL-04,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.35,29.70
2024-06-10,MIL-05,SAL-01,Salame piccante (kg),Deteriorato,1.93,34.74
2024-06-10,MIL-05,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.54,11.88
2024-06-10,MIL-05,CAR-01,Carne manzo (kg),Scaduto,0.14,2.59
2024-06-10,MIL-05,FUN-01,Funghi porcini (kg),Deteriorato,1.86,52.08
2024-06-10,MIL-06,FAR-01,Farina tipo 00 (kg),Sfrido,1.13,0.90
2024-06-10,MIL-06,PES-01,Pesce branzino (kg),Errore Comanda,1.53,36.72
2024-06-10,MIL-06,OLI-01,Olio EVO (lt),Errore Comanda,0.27,3.24
2024-06-10,MIL-06,OLI-01,Olio EVO (lt),Scaduto,1.66,19.92
2024-06-10,MIL-07,MOZZ-01,Mozzarella (kg),Sfrido,0.79,6.71
2024-06-10,MIL-07,OLI-01,Olio EVO (lt),Sfrido,1.67,20.04
2024-06-10,MIL-08,CAR-01,Carne manzo (kg),Sovraproduzione,1.96,36.26
2024-06-10,MIL-08,OLI-01,Olio EVO (lt),Sovraproduzione,0.63,7.56
2024-06-10,MIL-08,PES-01,Pesce branzino (kg),Sfrido,0.51,12.24
2024-06-10,MIL-08,MOZZ-01,Mozzarella (kg),Sfrido,1.59,13.52
2024-06-10,MIL-09,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.57,12.54
2024-06-10,MIL-09,CAR-01,Carne manzo (kg),Errore Comanda,0.41,7.58
2024-06-10,MIL-09,FAR-01,Farina tipo 00 (kg),Errore Comanda,2.05,1.64
2024-06-10,MIL-10,PRO-01,Prosciutto crudo (kg),Errore Comanda,2.05,45.10
2024-06-10,MIL-10,VER-01,Verdure miste (kg),Sfrido,2.10,7.35
2024-06-10,MIL-10,SAL-01,Salame piccante (kg),Scaduto,1.95,35.10
2024-06-10,MIL-10,SAL-01,Salame piccante (kg),Scaduto,1.18,21.24
2024-06-11,MIL-01,CAR-01,Carne manzo (kg),Scaduto,0.24,4.44
2024-06-11,MIL-01,OLI-01,Olio EVO (lt),Deteriorato,1.69,20.28
2024-06-11,MIL-01,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.73,16.06
2024-06-11,MIL-01,PRO-01,Prosciutto crudo (kg),Sfrido,0.42,9.24
2024-06-11,MIL-02,OLI-01,Olio EVO (lt),Sfrido,0.55,6.60
2024-06-11,MIL-02,VER-01,Verdure miste (kg),Sfrido,1.66,5.81
2024-06-11,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.63,2.02
2024-06-11,MIL-03,MOZZ-01,Mozzarella (kg),Scaduto,2.09,17.77
2024-06-11,MIL-03,MOZZ-01,Mozzarella (kg),Deteriorato,0.13,1.10
2024-06-11,MIL-03,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.96,6.27
2024-06-11,MIL-03,VER-01,Verdure miste (kg),Scaduto,2.08,7.28
2024-06-11,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,0.28,5.04
2024-06-11,MIL-04,FUN-01,Funghi porcini (kg),Errore Comanda,1.62,45.36
2024-06-11,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.89,6.05
2024-06-11,MIL-05,PRO-01,Prosciutto crudo (kg),Sfrido,0.32,7.04
2024-06-11,MIL-05,VER-01,Verdure miste (kg),Deteriorato,0.36,1.26
2024-06-11,MIL-05,MOZZ-01,Mozzarella (kg),Scaduto,0.38,3.23
2024-06-11,MIL-05,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.97,43.34
2024-06-11,MIL-06,FUN-01,Funghi porcini (kg),Sovraproduzione,0.79,22.12
2024-06-11,MIL-06,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.87,19.14
2024-06-11,MIL-06,PES-01,Pesce branzino (kg),Scaduto,0.18,4.32
2024-06-11,MIL-06,OLI-01,Olio EVO (lt),Sfrido,0.50,6.00
2024-06-11,MIL-07,FUN-01,Funghi porcini (kg),Scaduto,1.43,40.04
2024-06-11,MIL-07,PRO-01,Prosciutto crudo (kg),Scaduto,0.90,19.80
2024-06-11,MIL-08,SAL-01,Salame piccante (kg),Sovraproduzione,1.33,23.94
2024-06-11,MIL-08,CAR-01,Carne manzo (kg),Scaduto,1.21,22.38
2024-06-11,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,1.14,3.99
2024-06-11,MIL-09,CAR-01,Carne manzo (kg),Sovraproduzione,0.33,6.11
2024-06-11,MIL-09,CAR-01,Carne manzo (kg),Sovraproduzione,0.69,12.76
2024-06-11,MIL-09,PES-01,Pesce branzino (kg),Scaduto,0.73,17.52
2024-06-11,MIL-09,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.15,3.68
2024-06-11,MIL-10,SAL-01,Salame piccante (kg),Sfrido,0.39,7.02
2024-06-11,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,0.56,0.45
2024-06-12,MIL-01,MOZZ-01,Mozzarella (kg),Deteriorato,0.41,3.48
2024-06-12,MIL-02,MOZZ-01,Mozzarella (kg),Sfrido,1.96,16.66
2024-06-12,MIL-03,CAR-01,Carne manzo (kg),Errore Comanda,0.15,2.77
2024-06-12,MIL-03,VER-01,Verdure miste (kg),Errore Comanda,1.17,4.09
2024-06-12,MIL-03,VER-01,Verdure miste (kg),Sovraproduzione,0.68,2.38
2024-06-12,MIL-04,PES-01,Pesce branzino (kg),Scaduto,0.46,11.04
2024-06-12,MIL-04,PRO-01,Prosciutto crudo (kg),Sfrido,1.44,31.68
2024-06-12,MIL-05,MOZZ-01,Mozzarella (kg),Sfrido,0.98,8.33
2024-06-12,MIL-05,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.57,12.54
2024-06-12,MIL-05,FAR-01,Farina tipo 00 (kg),Sfrido,0.46,0.37
2024-06-12,MIL-05,MOZZ-01,Mozzarella (kg),Sfrido,1.71,14.54
2024-06-12,MIL-06,SAL-01,Salame piccante (kg),Deteriorato,0.59,10.62
2024-06-12,MIL-06,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.50,11.00
2024-06-12,MIL-06,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.46,1.47
2024-06-12,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,0.42,11.76
2024-06-12,MIL-07,FUN-01,Funghi porcini (kg),Deteriorato,1.95,54.60
2024-06-12,MIL-08,OLI-01,Olio EVO (lt),Deteriorato,1.75,21.00
2024-06-12,MIL-08,VER-01,Verdure miste (kg),Errore Comanda,0.25,0.88
2024-06-12,MIL-08,PRO-01,Prosciutto crudo (kg),Deteriorato,0.60,13.20
2024-06-12,MIL-08,VER-01,Verdure miste (kg),Errore Comanda,0.74,2.59
2024-06-12,MIL-09,VER-01,Verdure miste (kg),Scaduto,0.77,2.70
2024-06-12,MIL-10,CAR-01,Carne manzo (kg),Scaduto,1.82,33.67
2024-06-13,MIL-01,PES-01,Pesce branzino (kg),Deteriorato,1.87,44.88
2024-06-13,MIL-01,MOZZ-01,Mozzarella (kg),Deteriorato,1.51,12.84
2024-06-13,MIL-01,OLI-01,Olio EVO (lt),Sfrido,1.13,13.56
2024-06-13,MIL-02,CAR-01,Carne manzo (kg),Deteriorato,1.74,32.19
2024-06-13,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.44,4.61
2024-06-13,MIL-02,MOZZ-01,Mozzarella (kg),Deteriorato,0.65,5.53
2024-06-13,MIL-03,PRO-01,Prosciutto crudo (kg),Sfrido,1.99,43.78
2024-06-13,MIL-03,SAL-01,Salame piccante (kg),Sovraproduzione,0.56,10.08
2024-06-13,MIL-03,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.08,3.46
2024-06-13,MIL-04,SAL-01,Salame piccante (kg),Scaduto,1.85,33.30
2024-06-13,MIL-04,PES-01,Pesce branzino (kg),Deteriorato,0.70,16.80
2024-06-13,MIL-04,FUN-01,Funghi porcini (kg),Deteriorato,1.98,55.44
2024-06-13,MIL-05,CAR-01,Carne manzo (kg),Deteriorato,0.54,9.99
2024-06-13,MIL-05,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.29,28.38
2024-06-13,MIL-05,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.14,0.11
2024-06-13,MIL-05,TOM-01,Pomodoro San Marzano (kg),Sfrido,2.07,6.62
2024-06-13,MIL-06,PES-01,Pesce branzino (kg),Errore Comanda,1.89,45.36
2024-06-13,MIL-06,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.57,5.02
2024-06-13,MIL-07,VER-01,Verdure miste (kg),Deteriorato,1.41,4.93
2024-06-13,MIL-07,VER-01,Verdure miste (kg),Sfrido,1.47,5.14
2024-06-13,MIL-07,CAR-01,Carne manzo (kg),Deteriorato,1.24,22.94
2024-06-13,MIL-07,FAR-01,Farina tipo 00 (kg),Deteriorato,1.34,1.07
2024-06-13,MIL-08,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.20,0.64
2024-06-13,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,1.19,33.32
2024-06-13,MIL-09,VER-01,Verdure miste (kg),Scaduto,1.82,6.37
2024-06-13,MIL-09,PRO-01,Prosciutto crudo (kg),Deteriorato,1.52,33.44
2024-06-13,MIL-10,CAR-01,Carne manzo (kg),Errore Comanda,0.10,1.85
2024-06-14,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.67,5.34
2024-06-14,MIL-01,PES-01,Pesce branzino (kg),Sfrido,1.63,39.12
2024-06-14,MIL-02,OLI-01,Olio EVO (lt),Sovraproduzione,1.66,19.92
2024-06-14,MIL-02,SAL-01,Salame piccante (kg),Sovraproduzione,1.72,30.96
2024-06-14,MIL-03,PRO-01,Prosciutto crudo (kg),Deteriorato,1.88,41.36
2024-06-14,MIL-03,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.42,1.34
2024-06-14,MIL-03,MOZZ-01,Mozzarella (kg),Scaduto,1.61,13.69
2024-06-14,MIL-04,FUN-01,Funghi porcini (kg),Errore Comanda,0.73,20.44
2024-06-14,MIL-04,CAR-01,Carne manzo (kg),Scaduto,1.22,22.57
2024-06-14,MIL-05,VER-01,Verdure miste (kg),Deteriorato,1.51,5.29
2024-06-14,MIL-05,MOZZ-01,Mozzarella (kg),Deteriorato,1.19,10.12
2024-06-14,MIL-05,OLI-01,Olio EVO (lt),Deteriorato,0.19,2.28
2024-06-14,MIL-05,SAL-01,Salame piccante (kg),Errore Comanda,0.79,14.22
2024-06-14,MIL-06,MOZZ-01,Mozzarella (kg),Deteriorato,1.95,16.57
2024-06-14,MIL-06,SAL-01,Salame piccante (kg),Errore Comanda,0.91,16.38
2024-06-14,MIL-07,FAR-01,Farina tipo 00 (kg),Sfrido,1.75,1.40
2024-06-14,MIL-07,SAL-01,Salame piccante (kg),Errore Comanda,1.91,34.38
2024-06-14,MIL-07,VER-01,Verdure miste (kg),Scaduto,0.41,1.43
2024-06-14,MIL-08,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.99,43.78
2024-06-14,MIL-08,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.94,0.75
2024-06-14,MIL-08,OLI-01,Olio EVO (lt),Scaduto,0.19,2.28
2024-06-14,MIL-09,CAR-01,Carne manzo (kg),Errore Comanda,1.16,21.46
2024-06-14,MIL-09,MOZZ-01,Mozzarella (kg),Deteriorato,1.85,15.73
2024-06-14,MIL-09,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.86,2.75
2024-06-14,MIL-10,PES-01,Pesce branzino (kg),Sfrido,0.56,13.44
2024-06-14,MIL-10,MOZZ-01,Mozzarella (kg),Sfrido,1.72,14.62
2024-06-14,MIL-10,PRO-01,Prosciutto crudo (kg),Scaduto,2.03,44.66
2024-06-14,MIL-10,PRO-01,Prosciutto crudo (kg),Scaduto,0.69,15.18
2024-06-15,MIL-01,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.62,13.64
2024-06-15,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.34,1.09
2024-06-15,MIL-01,CAR-01,Carne manzo (kg),Sfrido,1.10,20.35
2024-06-15,MIL-02,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.51,33.22
2024-06-15,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.35,1.12
2024-06-15,MIL-03,SAL-01,Salame piccante (kg),Sovraproduzione,1.65,29.70
2024-06-15,MIL-03,PES-01,Pesce branzino (kg),Sfrido,1.17,28.08
2024-06-15,MIL-03,VER-01,Verdure miste (kg),Scaduto,1.44,5.04
2024-06-15,MIL-04,OLI-01,Olio EVO (lt),Sovraproduzione,1.38,16.56
2024-06-15,MIL-05,SAL-01,Salame piccante (kg),Sovraproduzione,1.67,30.06
2024-06-15,MIL-05,PES-01,Pesce branzino (kg),Deteriorato,0.96,23.04
2024-06-15,MIL-05,FUN-01,Funghi porcini (kg),Scaduto,0.44,12.32
2024-06-15,MIL-06,FAR-01,Farina tipo 00 (kg),Deteriorato,1.61,1.29
2024-06-15,MIL-06,VER-01,Verdure miste (kg),Sovraproduzione,2.01,7.03
2024-06-15,MIL-06,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.27,0.86
2024-06-15,MIL-07,FUN-01,Funghi porcini (kg),Errore Comanda,0.83,23.24
2024-06-15,MIL-07,FAR-01,Farina tipo 00 (kg),Deteriorato,0.32,0.26
2024-06-15,MIL-07,SAL-01,Salame piccante (kg),Scaduto,1.99,35.82
2024-06-15,MIL-07,PRO-01,Prosciutto crudo (kg),Sfrido,1.24,27.28
2024-06-15,MIL-08,CAR-01,Carne manzo (kg),Sfrido,1.23,22.75
2024-06-15,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,1.44,5.04
2024-06-15,MIL-08,OLI-01,Olio EVO (lt),Scaduto,1.05,12.60
2024-06-15,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,0.20,3.70
2024-06-15,MIL-09,MOZZ-01,Mozzarella (kg),Scaduto,1.88,15.98
2024-06-15,MIL-09,PES-01,Pesce branzino (kg),Sovraproduzione,0.38,9.12
2024-06-15,MIL-09,FAR-01,Farina tipo 00 (kg),Deteriorato,1.81,1.45
2024-06-15,MIL-09,FAR-01,Farina tipo 00 (kg),Deteriorato,1.18,0.94
2024-06-15,MIL-10,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.01,8.59
2024-06-15,MIL-10,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.26,4.03
2024-06-15,MIL-10,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.05,0.84
2024-06-16,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.40,1.28
2024-06-16,MIL-01,CAR-01,Carne manzo (kg),Scaduto,0.22,4.07
2024-06-16,MIL-01,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.24,10.54
2024-06-16,MIL-02,VER-01,Verdure miste (kg),Sovraproduzione,1.63,5.71
2024-06-16,MIL-02,FUN-01,Funghi porcini (kg),Errore Comanda,0.87,24.36
2024-06-16,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,1.57,43.96
2024-06-16,MIL-03,CAR-01,Carne manzo (kg),Sfrido,1.38,25.53
2024-06-16,MIL-03,FUN-01,Funghi porcini (kg),Deteriorato,1.73,48.44
2024-06-16,MIL-03,OLI-01,Olio EVO (lt),Sfrido,0.54,6.48
2024-06-16,MIL-03,FUN-01,Funghi porcini (kg),Sfrido,1.66,46.48
2024-06-16,MIL-04,PES-01,Pesce branzino (kg),Sovraproduzione,1.87,44.88
2024-06-16,MIL-05,PRO-01,Prosciutto crudo (kg),Sovraproduzione,2.02,44.44
2024-06-16,MIL-06,OLI-01,Olio EVO (lt),Sovraproduzione,0.40,4.80
2024-06-16,MIL-06,PES-01,Pesce branzino (kg),Sovraproduzione,0.84,20.16
2024-06-16,MIL-06,MOZZ-01,Mozzarella (kg),Scaduto,1.09,9.27
2024-06-16,MIL-07,FUN-01,Funghi porcini (kg),Errore Comanda,1.86,52.08
2024-06-16,MIL-07,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.88,2.82
2024-06-16,MIL-07,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.25,2.13
2024-06-16,MIL-07,PRO-01,Prosciutto crudo (kg),Sfrido,1.68,36.96
